epoch,accuracy,loss,lr,val_accuracy,val_loss
1,0.9880757331848145,0.05148014426231384,0.0005000000237487257,0.3376505374908447,4.414761066436768
2,0.9887332320213318,0.05106541886925697,0.0005000000237487257,0.4620256721973419,2.7966578006744385
3,0.9909411072731018,0.039909444749355316,0.0005000000237487257,0.4765678346157074,2.720409631729126
4,0.991436243057251,0.03542472422122955,0.0005000000237487257,0.49116677045822144,2.6289761066436768
5,0.9912333488464355,0.037928078323602676,0.0005000000237487257,0.5037491321563721,2.7771499156951904
6,0.9910790920257568,0.03992462158203125,0.0005000000237487257,0.463843435049057,3.321951389312744
7,0.9910385012626648,0.04196007922291756,0.0005000000237487257,0.48449215292930603,3.2000997066497803
8,0.9911602735519409,0.03720605745911598,0.0005000000237487257,0.5160759091377258,2.8971519470214844
9,0.9913551211357117,0.038178715854883194,0.0005000000237487257,0.5295955538749695,2.8034298419952393
